2022-10-18,08.774.784/0001-17,BRK AMBIENTAL - RIO DAS OSTRAS S/A,Debênture,RIOO13,CDI,CDI+,100.00,2023-06-28
2022-10-18,09.356.040/0001-45,ODEBRECHT AMBIENTAL - RIO DAS OSTRAS PARTICIPACOES S.A,Debênture,SROP12,CDI,CDI+,100.00,2023-06-21
2022-10-18,68.093.095/0001-79,FROOTY COMERCIO E INDUSTRIA DE ALIMENTOS S.A. ,Debênture,FCIA12,CDI,CDI+,100.00,2023-03-25
2022-10-18,13.481.309/0001-92,RN COMERCIO VAREJISTA S.A ,Debênture,RNCV11,CDI,%CDI,130.00,2022-12-15
2022-10-18,13.481.309/0001-92,RN COMERCIO VAREJISTA S.A ,Debênture,RNCV21,CDI,%CDI,120.00,2022-11-29
2022-10-18,07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Debênture,SMFT14,CDI,CDI+,100.00,2024-04-20
2022-10-18,07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Debênture,SMFT34,CDI,CDI+,100.00,2024-04-20
2022-10-18,07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Debênture,SMFT24,CDI,CDI+,100.00,2026-04-20
2022-10-18,07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Debênture,SMFT44,CDI,CDI+,100.00,2026-04-20
2022-10-18,07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Debênture,SMFT15,CDI,CDI+,100.00,2025-04-30
2022-10-18,07.594.978/0001-78,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Debênture,SMFT16,CDI,CDI+,100.00,2028-12-21
2022-10-18,23.733.733/0001-30,WINDEPAR HOLDING S.A.,Debênture,WDPR11,IPCA,IPCA+,100.00,2028-12-15
2022-10-18,04.426.411/0001-02,ENERPEIXE S.A. ,Debênture,ENPX12,CDI,%CDI,116.00,2022-12-20
2022-10-18,04.426.411/0001-02,ENERPEIXE S.A. ,Debênture,ENPX13,CDI,%CDI,112.48,2023-11-23
2022-10-18,04.426.411/0001-02,ENERPEIXE S.A. ,Debênture,ENPX14,CDI,CDI+,100.00,2026-03-20
2022-10-18,23.441.056/0001-87,EOLICA SERRA DAS VACAS HOLDING S.A.,Debênture,EOVC11,IPCA,IPCA+,100.00,2028-06-15
2022-10-18,23.441.056/0001-87,EOLICA SERRA DAS VACAS HOLDING S.A.,Debênture,EOVC21,IPCA,IPCA+,100.00,2030-06-15
2022-10-18,23.643.683/0001-09,CIDADANIA PARTICIPACOES S.A.,Debênture,CDDN11,IPCA,IPCA+,100.00,2022-11-28
2022-10-18,15.674.688/0001-62,VENTOS DE SAO CLEMENTE HOLDING S.A ,Debênture,VSCL11,IPCA,IPCA+,100.00,2030-10-15
2022-10-18,15.674.688/0001-62,VENTOS DE SAO CLEMENTE HOLDING S.A ,Debênture,VSCL12,IPCA,IPCA+,100.00,2029-12-15
2022-10-18,15.674.688/0001-62,VENTOS DE SAO CLEMENTE HOLDING S.A ,Debênture,BRVSCLDBS016,PRE,PRE,100.00,2030-10-15
2022-10-18,19.389.560/0001-08,MARECHAL RONDON TRANSMISSORA DE ENERGIA S.A.,Debênture,MRHL12,IPCA,IPCA+,100.00,2026-06-30
2022-10-18,19.560.837/0001-13,CALANGO 6 ENERGIA RENOVAVEL S.A.,Debênture,CLNG11,IPCA,IPCA+,100.00,2028-06-27
2022-10-18,19.905.679/0001-96,BARAUNAS II ENERGETICA S/A,Debênture,BAUR11,IPCA,IPCA+,100.00,2027-01-15
2022-10-18,19.905.727/0001-46,BANDA DE COURO ENERGETICA S/A ,Debênture,BNDC11,IPCA,IPCA+,100.00,2027-01-15
2022-10-18,22.899.020/0001-89,ANO BOM INCORPORACAO E EMPREENDIMENTOS SA ,Debênture,ANOB11,IPCA,IPCA+,100.00,2023-12-15
2022-10-18,19.378.769/0001-76,INSTITUTO HERMES PARDINI S/A,Debênture,PARD12,CDI,%CDI,107.55,2023-12-20
2022-10-18,14.797.436/0001-68,OMEGA ENERGIA E IMPLANTACAO 2 S.A. ,Debênture,OMNG12,IPCA,IPCA+,100.00,2029-12-15
2022-10-18,15.190.480/0001-78,DELTA 2 ENERGIA S.A.,Debênture,PTMI11,IPCA,IPCA+,100.00,2026-12-15
2022-10-18,20.247.322/0001-47,ALLIED TECNOLOGIA S.A.,Debênture,ALLD14,CDI,CDI+,100.00,2024-12-25
2022-10-18,20.247.322/0001-47,ALLIED TECNOLOGIA S.A.,Debênture,ALLD15,CDI,CDI+,100.00,2027-05-26
2022-10-18,22.315.180/0001-33,ICATU CONSULTORIA DE INVESTIMENTOS LTDA,Debênture,ICCI11,CDI,CDI+,100.00,2026-09-24
2022-10-18,18.384.930/0001-51,DATORA MOBILE TELECOMUNICACOES S.A. ,Debênture,DTRA11,CDI,%CDI,140.00,2023-06-25
2022-10-18,20.829.557/0001-47,COMPLEXO MORRINHOS ENERGIAS RENOVAVEIS S.A.,Debênture,CXER12,IPCA,IPCA+,100.00,2027-12-15
2022-10-18,23.093.056/0001-33,XINGU RIO TRANSMISSORA DE ENERGIA S.A. ,Debênture,XNGU17,IPCA,IPCA+,100.00,2034-12-15
2022-10-18,12.621.274/0001-87,PACER TRANSPORTE E LOGISTICA S.A. ,Debênture,PACR11,IPCA,IPCA+,100.00,2025-09-13
2022-10-18,17.875.396/0001-13,VENTOS DE SAO JORGE HOLDING S.A ,Debênture,VSJH11,IPCA,IPCA+,100.00,2028-07-15
2022-10-18,26.664.057/0001-89,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,Debênture,ENTV12,IPCA,IPCA+,100.00,2030-12-15
2022-10-18,26.664.057/0001-89,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,Debênture,BRENTVDBO007,IPCA,IPCA+,100.00,2029-05-15
2022-10-18,06.026.238/0001-72,MERCANTTI EMPREENDIMENTOS IMOBILIARIOS SPE S.A. ,Debênture,MRCS11,IPCA,IPCA+,100.00,2025-04-20
2022-10-18,15.674.478/0001-74,VENTOS DE SAO VICENTE ENERGIAS RENOVAVEIS SA ,Debênture,VTSS11,IPCA,IPCA+,100.00,2024-06-15
2022-10-18,15.674.478/0001-74,VENTOS DE SAO VICENTE ENERGIAS RENOVAVEIS SA ,Debênture,BRVTSSDBS015,IPCA,IPCA+,100.00,2024-06-15
2022-10-18,03.065.552/0001-76,TENCO SHOPPING CENTERS S.A ,Debênture,BRTENCDBS008,IPCA,IPCA+,100.00,2025-06-17
2022-10-18,09.347.516/0001-81,ELETROMIDIA S.A.,Debênture,ELMD12,CDI,CDI+,100.00,2025-03-20
2022-10-18,09.347.516/0001-81,ELETROMIDIA S.A.,Debênture,ELMD13,CDI,CDI+,100.00,2026-03-20
2022-10-18,26.643.756/0001-42,USINAGEM EDLYN PARTICIPAÇÕES S.A.,Debênture,DLYN11,IPCA,IPCA+,100.00,2025-06-30
2022-10-18,26.643.756/0001-42,USINAGEM EDLYN PARTICIPAÇÕES S.A.,Debênture,DLYN21,IPCA,IPCA+,100.00,2024-12-30
2022-10-18,14.265.207/0001-00,XMASSETO PARTICIPACOES SA,Debênture,XMAS11,IPCA,IPCA+,100.00,2029-06-30
2022-10-18,19.729.992/0001-10,VERDE 08 ENERGIA S.A. ,Debênture,VDEN12,IPCA,IPCA+,100.00,2025-07-15
2022-10-18,09.046.621/0001-80,FGR URBANISMO BELEM S/A-SPE ,Debênture,FGRU11,IPCA,IPCA+,100.00,2025-09-15
2022-10-18,09.046.621/0001-80,FGR URBANISMO BELEM S/A-SPE ,Debênture,FGRU21,IPCA,IPCA+,100.00,2025-10-15
2022-10-18,09.046.621/0001-80,FGR URBANISMO BELEM S/A-SPE ,Debênture,FGRU31,IPCA,IPCA+,100.00,2026-03-15
2022-10-18,21.540.697/0001-63,LAGOA 1 ENERGIA RENOVAVEL S.A. ,Debênture,LGEN11,IPCA,IPCA+,100.00,2029-03-15
2022-10-18,23.864.409/0001-51,HOLDING VERZANI & SANDRINI S.A. ,Debênture,BRVZSDDBO005,IPCA,IPCA+,100.00,2023-11-30
2022-10-18,28.131.713/0001-03,JFL V HOUSE INVESTIMENTOS IMOBILIARIOS S.A. ,Debênture,JFLV11,IPCA,IPCA+,100.00,2031-07-20
2022-10-18,02.538.798/0001-55,QUEIROZ GALVAO S.A ,Debênture,QGSA16,CDI,%CDI,130.00,2027-07-04
2022-10-18,02.538.798/0001-55,QUEIROZ GALVAO S.A ,Debênture,QGSA26,CDI,%CDI,130.00,2027-07-04
2022-10-18,02.538.798/0001-55,QUEIROZ GALVAO S.A ,Debênture,QGSA36,CDI,%CDI,130.00,2027-07-04
2022-10-18,08.769.874/0001-10,CDF ASSISTENCIA E SUPORTE DIGITAL S.A.,Debênture,CDFS12,CDI,CDI+,100.00,2025-10-25
2022-10-18,12.528.708/0001-07,AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,Debênture,AERI11,CDI,CDI+,100.00,2026-01-15
2022-10-18,12.528.708/0001-07,AERIS IND. E COM. DE EQUIP. PARA GER. DE ENG. S.A.,Debênture,AERI12,CDI,CDI+,100.00,2026-07-31
2022-10-18,22.636.117/0001-07,ITAPOA PARTICIPACOES SA,Debênture,IPTO12,IPCA,IPCA+,100.00,2040-12-15
2022-10-18,24.011.952/0001-79,EOLICA SERRA DAS VACAS HOLDING II S.A. ,Debênture,EVOL11,IPCA,IPCA+,100.00,2031-06-15
2022-10-18,28.019.100/0001-89,VIAPAULISTA S.A.,Debênture,VPLT12,IPCA,IPCA+,100.00,2027-06-15
2022-10-18,12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Debênture,ONCO17,CDI,CDI+,100.00,2023-09-28
2022-10-18,12.104.241/0004-02,ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.,Debênture,BRONCODBS024,CDI,%CDI,1.60,2023-09-28
2022-10-18,27.411.676/0001-24,CLARINDO PARTICIPACOES E INVESTIMENTOS S/A ,Debênture,BRCLRNDBS007,IPCA,IPCA+,100.00,2023-10-15
2022-10-18,01.979.936/0001-79,USS SOLUCOES GERENCIADAS S.A.,Debênture,USSG12,CDI,CDI+,100.00,2022-10-25
2022-10-18,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,Debênture,EDVP14,IPCA,IPCA+,100.00,2025-09-15
2022-10-18,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,Debênture,EDVP15,CDI,CDI+,100.00,2025-02-15
2022-10-18,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,Debênture,BRESSDDBS015,IPCA,IPCA+,100.00,2024-10-15
2022-10-18,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,Debênture,BRESSDDBS023,IPCA,IPCA+,100.00,2027-10-15
2022-10-18,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,Debênture,EDVP17,IPCA,IPCA+,100.00,2032-01-15
2022-10-18,07.282.377/0001-20,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S.A.,Debênture,EDVP18,CDI,CDI+,100.00,2027-08-22
2022-10-18,16.603.346/0001-14,VENTOS DE SANTO ESTEVAO HOLDING S/A,Debênture,VSEH11,IPCA,IPCA+,100.00,2032-07-15
2022-10-18,27.219.024/0001-92,PIRAPORA II SOLAR HOLDING S.A.,Debênture,PRPO12,IPCA,IPCA+,100.00,2031-12-15
2022-10-18,28.029.249/0001-49,SAIGA EMPREENDIMENTOS E PARTICIPACOES S/A.,Debênture,MVSA11,CDI,CDI+,100.00,2024-03-21
2022-10-18,28.029.249/0001-49,SAIGA EMPREENDIMENTOS E PARTICIPACOES S/A.,Debênture,MVSA21,CDI,CDI+,100.00,2029-03-21
2022-10-18,28.029.249/0001-49,SAIGA EMPREENDIMENTOS E PARTICIPACOES S/A.,Debênture,MVSA31,CDI,CDI+,100.00,2029-03-21
2022-10-18,28.798.862/0001-20,FAT EMPREENDIMENTOS E PARTICIPAÇÕES - SA,Debênture,FATE11,CDI,CDI+,100.00,2027-11-16
2022-10-18,21.581.284/0001-27, CONCESSIONARIA RODOVIA DOS TAMOIOS S.A. ,Debênture,RODT12,IPCA,IPCA+,100.00,2032-05-15
2022-10-18,27.157.474/0001-06,ÁGUAS DE TERESINA SANEAMENTO SPE S.A.,Debênture,GSTS13,CDI,CDI+,100.00,2026-03-30
2022-10-18,27.157.474/0001-06,ÁGUAS DE TERESINA SANEAMENTO SPE S.A.,Debênture,GSTS14,IPCA,IPCA+,100.00,2032-05-15
2022-10-18,27.157.474/0001-06,ÁGUAS DE TERESINA SANEAMENTO SPE S.A.,Debênture,GSTS24,IPCA,IPCA+,100.00,2037-05-15
2022-10-18,02.578.564/0001-31,MRL ENGENHARIA E EMPREENDIMENTOS S/A ,Debênture,MRLE12,CDI,CDI+,100.00,2025-04-01
2022-10-18,02.578.564/0001-31,MRL ENGENHARIA E EMPREENDIMENTOS S/A ,Debênture,MRLE13,CDI,CDI+,100.00,2026-03-30
2022-10-18,02.578.564/0001-31,MRL ENGENHARIA E EMPREENDIMENTOS S/A ,Debênture,MRLE15,CDI,CDI+,100.00,2027-04-22
2022-10-18,02.578.564/0001-31,MRL ENGENHARIA E EMPREENDIMENTOS S/A ,Debênture,BRMRLEDBS047,CDI,CDI+,100.00,2027-04-22
2022-10-18,66.635.780/0001-54,MOROCO PARTICIPACOES E COMERCIO S.A. ,Debênture,MRPT11,CDI,%CDI,149.30,2023-06-30
2022-10-18,66.635.780/0001-54,MOROCO PARTICIPACOES E COMERCIO S.A. ,Debênture,MRPT13,CDI,%CDI,149.30,2025-06-30
2022-10-18,20.514.555/0001-69,ESPERANZA TRANSMISSORA DE ENERGIA S.A. ,Debênture,SPRZ11,IPCA,IPCA+,100.00,2030-09-15
2022-10-18,20.514.590/0001-88,ODOYA TRANSMISSORA DE ENERGIA S A ,Debênture,ODYA11,IPCA,IPCA+,100.00,2031-09-15
2022-10-18,02.045.487/0001-54,MARISOL VESTUARIO SA,Debênture,MVST12,CDI,CDI+,100.00,2022-12-07
2022-10-18,02.045.487/0001-54,MARISOL VESTUARIO SA,Debênture,MVST13,CDI,CDI+,100.00,2025-06-28
2022-10-18,02.045.487/0001-54,MARISOL VESTUARIO SA,Debênture,BRMVSTDBS018,IGPD,Outros,100.00,2025-06-30
2022-10-18,05.144.757/0001-72,ODEBRECHT S/A,Debênture,ODCT11,CDI,%CDI,116.80,2030-04-24
2022-10-18,05.144.757/0001-72,ODEBRECHT S/A,Debênture,ODCT21,CDI,%CDI,116.80,2030-04-24
2022-10-18,04.237.975/0001-99,CERAN - COMPANHIA ENERGETICA RIO DAS ANTAS ,Debênture,CERN21,CDI,%CDI,107.75,2022-12-15
2022-10-18,07.802.794/0001-56,CONTOUR GLOBAL DO BRASIL PARTICIPAÇÕES S.A.,Debênture,CGBP13,CDI,CDI+,100.00,2029-10-15
2022-10-18,26.846.421/0001-21,EDUCAMAIS PARTICIPACOES SA ,Debênture,EDCM11,IPCA,IPCA+,100.00,2025-04-30
2022-10-18,51.427.102/0001-29,TECNOLOGIA BANCARIA S.A. ,Debênture,TCBC11,CDI,CDI+,100.00,2022-12-13
2022-10-18,51.427.102/0001-29,TECNOLOGIA BANCARIA S.A. ,Debênture,TCBC13,CDI,CDI+,100.00,2023-05-17
2022-10-18,51.427.102/0001-29,TECNOLOGIA BANCARIA S.A. ,Debênture,TCBC14,CDI,CDI+,100.00,2024-04-12
2022-10-18,51.427.102/0001-29,TECNOLOGIA BANCARIA S.A. ,Debênture,TCBC15,CDI,CDI+,100.00,2025-12-09
2022-10-18,51.427.102/0001-29,TECNOLOGIA BANCARIA S.A. ,Debênture,TCBC16,CDI,CDI+,100.00,2026-09-29
2022-10-18,25.224.629/0001-46,ETAP EMPRESA TRANSMISSORA AGRESTE POTIGUAR S.A.,Debênture,ETAP12,CDI,%CDI,112.00,2023-09-15
2022-10-18,25.224.629/0001-46,ETAP EMPRESA TRANSMISSORA AGRESTE POTIGUAR S.A.,Debênture,ETAP22,IPCA,IPCA+,100.00,2025-09-15
2022-10-18,25.224.658/0001-08,ETC - EMPRESA TRANSMISSORA CAPIXABA S.A.,Debênture,CPXB12,CDI,%CDI,113.50,2023-09-15
2022-10-18,25.224.658/0001-08,ETC - EMPRESA TRANSMISSORA CAPIXABA S.A.,Debênture,CPXB22,IPCA,IPCA+,100.00,2025-09-15
2022-10-18,14.435.130/0001-61,BRK AMBIENTAL - CENTRO NORTE PARTICIPACOES S.A. ,Debênture,BRKN12,CDI,CDI+,100.00,2025-12-28
2022-10-18,21.813.271/0001-36,EDP PEQUENAS CENTRAIS HIDROELETRICAS S.A. ,Debênture,EDQP11,CDI,CDI+,100.00,2022-12-26
2022-10-18,12.420.164/0001-57,CM HOSPITALAR S.A,Debênture,CMPH11,CDI,CDI+,100.00,2025-12-27
2022-10-18,12.420.164/0001-57,CM HOSPITALAR S.A,Debênture,CMPH13,CDI,CDI+,100.00,2027-06-10
2022-10-18,12.420.164/0001-57,CM HOSPITALAR S.A,Debênture,CMPH14,CDI,CDI+,100.00,2028-11-05
2022-10-18,12.420.164/0001-57,CM HOSPITALAR S.A,Debênture,VVEO15,CDI,CDI+,100.00,2027-07-22
2022-10-18,12.420.164/0001-57,CM HOSPITALAR S.A,Debênture,BRVVEODBS051,CDI,CDI+,100.00,2029-07-22
2022-10-18,20.732.109/0001-20,CANTAREIRA TRANSMISSORA DE ENERGIA S.A. ,Debênture,CTRR11,IPCA,IPCA+,100.00,2032-08-15
2022-10-18,01.928.075/0001-08,DMA DISTRIBUIDORA S/A,Debênture,DMAD11,CDI,CDI+,100.00,2024-01-22
2022-10-18,01.107.327/0001-20,BBM LOGÍSTICA S.A.,Debênture,BBML11,CDI,CDI+,100.00,2023-05-27
2022-10-18,01.107.327/0001-20,BBM LOGÍSTICA S.A.,Debênture,BBML12,CDI,CDI+,100.00,2025-02-25
2022-10-18,01.107.327/0001-20,BBM LOGÍSTICA S.A.,Debênture,BBML13,CDI,CDI+,100.00,2026-12-20
2022-10-18,05.555.382/0001-33,AOVS SISTEMAS DE INFORMATICA S.A.,Debênture,AOVS11,CDI,CDI+,100.00,2027-09-15
2022-10-18,07.469.933/0001-71,GERA AMAZONAS GERADORA DE ENERGIA DO AMAZONAS S/A.,Debênture,GAMZ13,IPCA,IPCA+,100.00,2024-11-15
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,MVLV11,CDI,CDI+,100.00,2023-03-29
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,MVLV13,CDI,CDI+,100.00,2024-01-24
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,MVLV15,CDI,CDI+,100.00,2023-11-18
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,CSBR12,CDI,CDI+,100.00,2025-12-15
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,CSBR11,CDI,CDI+,100.00,2025-12-10
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,MVLV16,IPCA,IPCA+,100.00,2028-06-15
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,MVLV26,IPCA,IPCA+,100.00,2025-12-15
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,MVLV17,CDI,CDI+,100.00,2026-11-30
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,MVLV19,CDI,CDI+,100.00,2027-04-05
2022-10-18,07.976.147/0001-60,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,Debênture,MVLVA0,CDI,CDI+,100.00,2027-08-28
2022-10-18,09.305.994/0001-29,AZUL S.A.,Debênture,AZUL11,DOLAR,Outros,100.00,2025-10-26
2022-10-18,10.285.590/0001-08,GRUPO DE MODA SOMA S.A.,Debênture,RBXR11,CDI,CDI+,100.00,2023-08-28
2022-10-18,10.285.590/0001-08,GRUPO DE MODA SOMA S.A.,Debênture,BRSOMADBS005,CDI,CDI+,100.00,2023-08-28
2022-10-18,10.851.805/0001-00,FLEX GESTÃO DE RELACIONAMENTO S.A.,Debênture,FLEX11,CDI,CDI+,100.00,2024-02-05
2022-10-18,10.851.805/0001-00,FLEX GESTÃO DE RELACIONAMENTO S.A.,Debênture,FLEX21,CDI,CDI+,100.00,2023-10-05
2022-10-18,10.851.805/0001-00,FLEX GESTÃO DE RELACIONAMENTO S.A.,Debênture,BRFLEXDBS023,CDI,CDI+,100.00,2025-07-30
2022-10-18,18.593.815/0001-97,PRINER SERVIÇOS INDUSTRIAIS S.A.,Debênture,PRNR21,CDI,CDI+,100.00,2022-11-14
2022-10-18,18.593.815/0001-97,PRINER SERVIÇOS INDUSTRIAIS S.A.,Debênture,PRNR11,CDI,CDI+,100.00,2023-05-10
2022-10-18,19.091.996/0001-16,PORTO SEGURO LOCADORA DE VEICULOS LTDA,Debênture,PPLV11,CDI,CDI+,100.00,2023-11-19
2022-10-18,19.091.996/0001-16,PORTO SEGURO LOCADORA DE VEICULOS LTDA,Debênture,PPLV21,CDI,CDI+,100.00,2024-11-19
2022-10-18,19.091.996/0001-16,PORTO SEGURO LOCADORA DE VEICULOS LTDA,Debênture,PPLV12,CDI,CDI+,100.00,2024-05-18
2022-10-18,19.091.996/0001-16,PORTO SEGURO LOCADORA DE VEICULOS LTDA,Debênture,PPLV22,CDI,CDI+,100.00,2025-05-18
2022-10-18,24.274.124/0001-23,CEA II - CENTRAIS EOLICAS ASSURUA II SPE S/A,Debênture,CEAD11,IPCA,IPCA+,100.00,2030-06-15
2022-10-18,26.845.702/0001-60,EQUATORIAL TRANSMISSORA 7 SPE S.A.,Debênture,ETSP12,IPCA,IPCA+,100.00,2039-04-15
2022-10-18,27.059.465/0001-74,INFRAESTRUTURA INVESTIMENTOS E PARTICIPACOES II S.A.,Debênture,BRIFRPDBS001,IPCA,IPCA+,100.00,2028-10-15
2022-10-18,27.902.165/0001-05,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A.,Debênture,HGLB11,CDI,CDI+,100.00,2023-03-30
2022-10-18,27.902.165/0001-05,HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A.,Debênture,HGLB12,CDI,CDI+,100.00,2027-02-15
2022-10-18,28.925.264/0001-75,COMPANHIA ENERGÉTICA JAGUARA,Debênture,ENJG11,CDI,%CDI,107.00,2023-06-15
2022-10-18,28.925.264/0001-75,COMPANHIA ENERGÉTICA JAGUARA,Debênture,ENJG21,IPCA,IPCA+,100.00,2027-06-15
2022-10-18,28.942.127/0001-49,COMPANHIA ENERGÉTICA MIRANDA,Debênture,ENMI11,CDI,%CDI,107.00,2023-06-15
2022-10-18,28.942.127/0001-49,COMPANHIA ENERGÉTICA MIRANDA,Debênture,ENMI21,IPCA,IPCA+,100.00,2027-06-15
2022-10-18,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,Debênture,BLAU11,CDI,CDI+,100.00,2023-06-20
2022-10-18,58.430.828/0001-60,BLAU FARMACÊUTICA S.A.,Debênture,BLAU13,CDI,CDI+,100.00,2027-04-15
2022-10-18,75.315.333/0001-09,ATACADÃO S.A.,Debênture,CRFB21,CDI,%CDI,105.75,2023-04-25
2022-10-18,75.315.333/0001-09,ATACADÃO S.A.,Debênture,CRFB23,CDI,CDI+,100.00,2024-06-20
2022-10-18,75.315.333/0001-09,ATACADÃO S.A.,Debênture,CRFB33,CDI,CDI+,100.00,2026-06-18
2022-10-18,23.698.063/0001-69,NOVERDE TECNOLOGIA E PAGAMENTOS S/A,Debênture,NVRD12,CDI,CDI+,100.00,2023-08-06
2022-10-18,23.698.063/0001-69,NOVERDE TECNOLOGIA E PAGAMENTOS S/A,Debênture,NVRD22,CDI,CDI+,100.00,2023-08-06
2022-10-18,01.778.972/0001-74,AMERICA NET LTDA,Debênture,ANET11,IPCA,IPCA+,100.00,2029-03-15
2022-10-18,26.051.817/0001-82,POLO FILMS INDUSTRIA E COMERCIO S/A,Debênture,PLIN11,CDI,CDI+,100.00,2024-10-01
2022-10-18,26.051.817/0001-82,POLO FILMS INDUSTRIA E COMERCIO S/A,Debênture,PORG11,CDI,CDI+,100.00,2024-10-01
2022-10-18,26.051.817/0001-82,POLO FILMS INDUSTRIA E COMERCIO S/A,Debênture,PLIN21,CDI,CDI+,100.00,2027-10-01
2022-10-18,26.051.817/0001-82,POLO FILMS INDUSTRIA E COMERCIO S/A,Debênture,PLIN31,CDI,%CDI,100.00,2027-10-01
2022-10-18,26.051.817/0001-82,POLO FILMS INDUSTRIA E COMERCIO S/A,Debênture,PLIN41,CDI,%CDI,100.00,2027-10-01
2022-10-18,26.051.817/0001-82,POLO FILMS INDUSTRIA E COMERCIO S/A,Debênture,PORG21,CDI,CDI+,100.00,2027-10-01
2022-10-18,26.051.817/0001-82,POLO FILMS INDUSTRIA E COMERCIO S/A,Debênture,PORG31,CDI,%CDI,100.00,2027-10-01
2022-10-18,26.051.817/0001-82,POLO FILMS INDUSTRIA E COMERCIO S/A,Debênture,PORG41,CDI,%CDI,100.00,2027-10-01
2022-10-18,03.755.215/0001-00,DIVCOM S.A.,Debênture,DVOM11,CDI,CDI+,100.00,2024-12-15
2022-10-18,45.902.707/0001-21,DIANA BIOENERGIA AVANHANDAVA SA,Debênture,DIAN14,CDI,CDI+,100.00,2025-11-25
2022-10-18,45.902.707/0001-21,DIANA BIOENERGIA AVANHANDAVA SA,Debênture,DIAN24,CDI,CDI+,100.00,2025-11-25
2022-10-18,05.197.443/0001-38,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Debênture,HAPV11,CDI,%CDI,109.00,2024-07-10
2022-10-18,05.197.443/0001-38,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Debênture,HAPV21,CDI,%CDI,110.55,2026-07-10
2022-10-18,05.197.443/0001-38,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Debênture,HAPV12,CDI,CDI+,100.00,2027-04-30
2022-10-18,05.197.443/0001-38,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Debênture,HAPV22,CDI,CDI+,100.00,2029-04-30
2022-10-18,05.197.443/0001-38,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Debênture,HAPV13,CDI,CDI+,100.00,2029-05-10
2022-10-18,20.917.749/0001-05,IBI BRASIL EMPREENDIMENTOS E PARTICIPACOES S.A.,Debênture,IBIB15,CDI,CDI+,100.00,2023-03-15
2022-10-18,29.938.085/0001-35,CONCESSIONARIA DAS LINHAS 5 E 17 DO METRO DE SAO PAULO S.A.,Debênture,LMSP12,PRE,PRE,100.00,2030-04-01
2022-10-18,50.955.707/0001-20,HEINZ BRASIL S.A.,Debênture,HENZ11,PRE,PRE,100.00,2028-04-15
2022-10-18,23.758.522/0001-52,CELSE - CENTRAIS ELETRICAS DE SERGIPE S.A.,Debênture,CESE11,PRE,PRE,100.00,2032-04-15
2022-10-18,01.599.101/0001-93,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Debênture,SEQL11,CDI,CDI+,100.00,2024-12-20
